ID,Pred
2019_1328_1458,0.25089
2019_1328_1459,0.12907
2019_1328_1463,0.26884
2019_1330_1332,0.63836
2019_1330_1341,0.74275
2019_1330_1345,0.40992
2019_1330_1371,0.66974
2019_1330_1385,0.65117
2019_1330_1387,0.70372
2019_1330_1388,0.60421
2019_1330_1393,0.64489
2019_1330_1396,0.52321
2019_1330_1397,0.25118
2019_1330_1403,0.31271
2019_1330_1414,0.31809
2019_1330_1416,0.44585
2019_1330_1429,0.36957
2019_1330_1433,0.39967
2019_1330_1436,0.35864
2019_1330_1437,0.52776
2019_1330_1438,0.16785
2019_1330_1439,0.43207
2019_1330_1449,0.38734
2019_1330_1458,0.46572
2019_1330_1459,0.27836
2019_1330_1463,0.48901
2019_1332_1341,0.62317
2019_1332_1345,0.28463
2019_1332_1371,0.53735
2019_1332_1385,0.51671
2019_1332_1387,0.57633
2019_1332_1388,0.46648
2019_1332_1393,0.50983
2019_1332_1396,0.38594
2019_1332_1397,0.16115
2019_1332_1403,0.20672
2019_1332_1414,0.21084
2019_1332_1416,0.31544
2019_1332_1429,0.25135
2019_1332_1433,0.27605
2019_1332_1436,0.24258
2019_1332_1437,0.39028
2019_1332_1438,0.10356
2019_1332_1439,0.30349
2019_1332_1449,0.26584
2019_1332_1458,0.333
2019_1332_1459,0.18094
2019_1332_1463,0.35405
2019_1341_1345,0.19565
2019_1341_1371,0.41522
2019_1341_1385,0.39527
2019_1341_1387,0.45404
2019_1341_1388,0.34833
2019_1341_1393,0.3887
2019_1341_1396,0.27758
2019_1341_1397,0.1051
2019_1341_1403,0.13742
2019_1341_1414,0.1404
2019_1341_1416,0.21979
2019_1341_1429,0.1703
2019_1341_1433,0.18904
2019_1341_1436,0.16373
2019_1341_1437,0.28125
2019_1341_1438,0.06597
2019_1341_1439,0.21035
2019_1341_1449,0.18125
2019_1341_1458,0.23384
2019_1341_1459,0.11899
2019_1341_1463,0.25098
2019_1345_1371,0.74691
2019_1345_1385,0.73094
2019_1345_1387,0.77561
2019_1345_1388,0.68959
2019_1345_1393,0.72548
2019_1345_1396,0.61493
2019_1345_1397,0.32802
2019_1345_1403,0.39836
2019_1345_1414,0.40435
2019_1345_1416,0.53935
2019_1345_1429,0.46036
2019_1345_1433,0.49209
2019_1345_1436,0.44866
2019_1345_1437,0.61925
2019_1345_1438,0.22693
2019_1345_1439,0.52543
2019_1345_1449,0.47919
2019_1345_1458,0.55918
2019_1345_1459,0.35952
2019_1345_1463,0.58206
2019_1371_1385,0.48204
2019_1371_1387,0.54215
2019_1371_1388,0.43216
2019_1371_1393,0.47516
2019_1371_1396,0.35362
2019_1371_1397,0.14327
2019_1371_1403,0.18489
2019_1371_1414,0.18868
2019_1371_1416,0.28628
2019_1371_1429,0.22615
2019_1371_1433,0.2492
2019_1371_1436,0.218
2019_1371_1437,0.3578
2019_1371_1438,0.09137
2019_1371_1439,0.27499
2019_1371_1449,0.23966
2019_1371_1458,0.30292
2019_1371_1459,0.16128
2019_1371_1463,0.323
2019_1385_1387,0.56262
2019_1385_1388,0.45258
2019_1385_1393,0.49584
2019_1385_1396,0.37276
2019_1385_1397,0.15373
2019_1385_1403,0.19769
2019_1385_1414,0.20168
2019_1385_1416,0.30349
2019_1385_1429,0.24097
2019_1385_1433,0.26501
2019_1385_1436,0.23244
2019_1385_1437,0.37704
2019_1385_1438,0.09848
2019_1385_1439,0.2918
2019_1385_1449,0.25507
2019_1385_1458,0.32068
2019_1385_1459,0.1728
2019_1385_1463,0.34136
2019_1387_1388,0.39386
2019_1387_1393,0.43597
2019_1387_1396,0.31837
2019_1387_1397,0.12494
2019_1387_1403,0.16224
2019_1387_1414,0.16566
2019_1387_1416,0.2551
2019_1387_1429,0.19969
2019_1387_1433,0.2208
2019_1387_1436,0.19225
2019_1387_1437,0.32235
2019_1387_1438,0.07907
2019_1387_1439,0.24461
2019_1387_1449,0.21204
2019_1387_1458,0.27062
2019_1387_1459,0.14103
2019_1387_1463,0.28944
2019_1388_1393,0.546
2019_1388_1396,0.42087
2019_1388_1397,0.18176
2019_1388_1403,0.23155
2019_1388_1414,0.23601
2019_1388_1416,0.34761
2019_1388_1429,0.27965
2019_1388_1433,0.30599
2019_1388_1436,0.27024
2019_1388_1437,0.42533
2019_1388_1438,0.11784
2019_1388_1439,0.33503
2019_1388_1449,0.29513
2019_1388_1458,0.36599
2019_1388_1459,0.20347
2019_1388_1463,0.38792
2019_1393_1396,0.37923
2019_1393_1397,0.15735
2019_1393_1403,0.2021
2019_1393_1414,0.20615
2019_1393_1416,0.30934
2019_1393_1429,0.24605
2019_1393_1433,0.27041
2019_1393_1436,0.2374
2019_1393_1437,0.38354
2019_1393_1438,0.10096
2019_1393_1439,0.29752
2019_1393_1449,0.26034
2019_1393_1458,0.32672
2019_1393_1459,0.17677
2019_1393_1463,0.34758
2019_1396_1397,0.23607
2019_1396_1403,0.29537
2019_1396_1414,0.30058
2019_1396_1416,0.42569
2019_1396_1429,0.35068
2019_1396_1433,0.38017
2019_1396_1436,0.34001
2019_1396_1437,0.5073
2019_1396_1438,0.15671
2019_1396_1439,0.41208
2019_1396_1449,0.36808
2019_1396_1458,0.44539
2019_1396_1459,0.26219
2019_1396_1463,0.46856
2019_1397_1403,0.5783
2019_1397_1414,0.58436
2019_1397_1416,0.70802
2019_1397_1429,0.63857
2019_1397_1433,0.6674
2019_1397_1436,0.62761
2019_1397_1437,0.77108
2019_1397_1438,0.37809
2019_1397_1439,0.69633
2019_1397_1449,0.65583
2019_1397_1458,0.7243
2019_1397_1459,0.53758
2019_1397_1463,0.74256
2019_1403_1414,0.50896
2019_1403_1416,0.64128
2019_1403_1429,0.5657
2019_1403_1433,0.59666
2019_1403_1436,0.55407
2019_1403_1437,0.71291
2019_1403_1438,0.30948
2019_1403_1439,0.62832
2019_1403_1449,0.58417
2019_1403_1458,0.6595
2019_1403_1459,0.46152
2019_1403_1463,0.68014
2019_1414_1416,0.63553
2019_1414_1429,0.55956
2019_1414_1433,0.59065
2019_1414_1436,0.5479
2019_1414_1437,0.70778
2019_1414_1438,0.30418
2019_1414_1439,0.62248
2019_1414_1449,0.5781
2019_1414_1458,0.65388
2019_1414_1459,0.45533
2019_1414_1463,0.6747
2019_1416_1429,0.42416
2019_1416_1433,0.45551
2019_1416_1436,0.41268
2019_1416_1437,0.58408
2019_1416_1438,0.20221
2019_1416_1439,0.48875
2019_1416_1449,0.44272
2019_1416_1458,0.52274
2019_1416_1459,0.32646
2019_1416_1463,0.54597
2019_1429_1433,0.53449
2019_1429_1436,0.49093
2019_1429_1437,0.6584
2019_1429_1438,0.25809
2019_1429_1439,0.56749
2019_1429_1449,0.52161
2019_1429_1458,0.60053
2019_1429_1459,0.39948
2019_1429_1463,0.6227
2019_1433_1436,0.45921
2019_1433_1437,0.62923
2019_1433_1438,0.23448
2019_1433_1439,0.53602
2019_1433_1449,0.48981
2019_1433_1458,0.56964
2019_1433_1459,0.36938
2019_1433_1463,0.59237
2019_1436_1437,0.66893
2019_1436_1438,0.26723
2019_1436_1439,0.57903
2019_1436_1449,0.53338
2019_1436_1458,0.61179
2019_1436_1459,0.41085
2019_1436_1463,0.63373
2019_1437_1438,0.15431
2019_1437_1439,0.40766
2019_1437_1449,0.36384
2019_1437_1458,0.44088
2019_1437_1459,0.25867
2019_1437_1463,0.46401
2019_1438_1439,0.79224
2019_1438_1449,0.76012
2019_1438_1458,0.81374
2019_1438_1459,0.65908
2019_1438_1463,0.82748
2019_1439_1449,0.45656
2019_1439_1458,0.53668
2019_1439_1459,0.33887
2019_1439_1463,0.5598
2019_1449_1458,0.58226
2019_1449_1459,0.38149
2019_1449_1463,0.60479
2019_1458_1459,0.30909
2019_1458_1463,0.52605
2019_1459_1463,0.71496
