ID,Pred
2016_1323_1371,0.74959
2016_1323_1372,0.66415
2016_1323_1380,0.96434
2016_1323_1386,0.45308
2016_1323_1392,0.91894
2016_1323_1393,0.28008
2016_1323_1396,0.81881
2016_1323_1400,0.47742
2016_1323_1401,0.85744
2016_1323_1403,0.75943
2016_1323_1409,0.60708
2016_1323_1421,0.88551
2016_1323_1423,0.51315
2016_1323_1425,0.90102
2016_1323_1428,0.53925
2016_1323_1433,0.67701
2016_1323_1435,0.92182
2016_1323_1437,0.86353
2016_1323_1438,0.82332
2016_1323_1451,0.46481
2016_1323_1452,0.86782
2016_1323_1453,0.94882
2016_1323_1455,0.73633
2016_1323_1458,0.48887
2016_1323_1462,0.39193
2016_1323_1463,0.85023
2016_1328_1332,0.66115
2016_1328_1333,0.90903
2016_1328_1338,0.40461
2016_1328_1344,0.76895
2016_1328_1345,0.74689
2016_1328_1355,0.96329
2016_1328_1371,0.77291
2016_1328_1372,0.69216
2016_1328_1380,0.96851
2016_1328_1386,0.48505
2016_1328_1392,0.92801
2016_1328_1393,0.30669
2016_1328_1396,0.83708
2016_1328_1400,0.5095
2016_1328_1401,0.87242
2016_1328_1403,0.7821
2016_1328_1409,0.63726
2016_1328_1421,0.8979
2016_1328_1423,0.54514
2016_1328_1425,0.9119
2016_1328_1428,0.57095
2016_1328_1433,0.70442
2016_1328_1435,0.93058
2016_1328_1437,0.87797
2016_1328_1438,0.84123
2016_1328_1451,0.49685
2016_1328_1452,0.88187
2016_1328_1453,0.95471
2016_1328_1455,0.76049
2016_1328_1458,0.52096
2016_1328_1462,0.42292
2016_1328_1463,0.86586
2016_1332_1333,0.83812
2016_1332_1338,0.26042
2016_1332_1344,0.63295
2016_1332_1345,0.60458
2016_1332_1355,0.93149
2016_1332_1371,0.63814
2016_1332_1372,0.53811
2016_1332_1380,0.94094
2016_1332_1386,0.32798
2016_1332_1392,0.86977
2016_1332_1393,0.18646
2016_1332_1396,0.72694
2016_1332_1400,0.34989
2016_1332_1401,0.77989
2016_1332_1403,0.65032
2016_1332_1409,0.47651
2016_1332_1421,0.82004
2016_1332_1423,0.38308
2016_1332_1425,0.84284
2016_1332_1428,0.40811
2016_1332_1433,0.55254
2016_1332_1435,0.87415
2016_1332_1437,0.78848
2016_1332_1438,0.733
2016_1332_1451,0.33847
2016_1332_1452,0.79458
2016_1332_1453,0.91612
2016_1332_1455,0.62196
2016_1332_1458,0.3604
2016_1332_1462,0.27522
2016_1332_1463,0.76982
2016_1333_1338,0.06433
2016_1333_1344,0.2519
2016_1333_1345,0.22991
2016_1333_1355,0.7264
2016_1333_1371,0.25615
2016_1333_1372,0.18533
2016_1333_1380,0.75676
2016_1333_1386,0.08701
2016_1333_1392,0.566
2016_1333_1393,0.04284
2016_1333_1396,0.34204
2016_1333_1400,0.0951
2016_1333_1401,0.40894
2016_1333_1403,0.2664
2016_1333_1409,0.15092
2016_1333_1421,0.47083
2016_1333_1423,0.10814
2016_1333_1425,0.51152
2016_1333_1428,0.11866
2016_1333_1433,0.19428
2016_1333_1435,0.57561
2016_1333_1437,0.42127
2016_1333_1438,0.34899
2016_1333_1451,0.09083
2016_1333_1452,0.43029
2016_1333_1453,0.68079
2016_1333_1455,0.24314
2016_1333_1458,0.09912
2016_1333_1462,0.06903
2016_1333_1463,0.39506
2016_1338_1344,0.83196
2016_1338_1345,0.81446
2016_1338_1355,0.97502
2016_1338_1371,0.83507
2016_1338_1372,0.76985
2016_1338_1380,0.97861
2016_1338_1386,0.58355
2016_1338_1392,0.95044
2016_1338_1393,0.39688
2016_1338_1396,0.88431
2016_1338_1400,0.60711
2016_1338_1401,0.9105
2016_1338_1403,0.84226
2016_1338_1409,0.72326
2016_1338_1421,0.92899
2016_1338_1423,0.64066
2016_1338_1425,0.93901
2016_1338_1428,0.66439
2016_1338_1433,0.78
2016_1338_1435,0.95225
2016_1338_1437,0.91455
2016_1338_1438,0.88742
2016_1338_1451,0.59498
2016_1338_1452,0.91739
2016_1338_1453,0.9691
2016_1338_1455,0.82529
2016_1338_1458,0.618
2016_1338_1462,0.52159
2016_1338_1463,0.90568
2016_1344_1345,0.47268
2016_1344_1355,0.88853
2016_1344_1371,0.50833
2016_1344_1372,0.40583
2016_1344_1380,0.9033
2016_1344_1386,0.22247
2016_1344_1392,0.79657
2016_1344_1393,0.11845
2016_1344_1396,0.60949
2016_1344_1400,0.23985
2016_1344_1401,0.67504
2016_1344_1403,0.5216
2016_1344_1409,0.34796
2016_1344_1421,0.72763
2016_1344_1423,0.26689
2016_1344_1425,0.75869
2016_1344_1428,0.28787
2016_1344_1433,0.41994
2016_1344_1435,0.80285
2016_1344_1437,0.68608
2016_1344_1438,0.61679
2016_1344_1451,0.23075
2016_1344_1452,0.69397
2016_1344_1453,0.86492
2016_1344_1455,0.49097
2016_1344_1458,0.24832
2016_1344_1462,0.18208
2016_1344_1463,0.66224
2016_1345_1355,0.8999
2016_1345_1371,0.53834
2016_1345_1372,0.43513
2016_1345_1380,0.91331
2016_1345_1386,0.24398
2016_1345_1392,0.81537
2016_1345_1393,0.13161
2016_1345_1396,0.63772
2016_1345_1400,0.26247
2016_1345_1401,0.70086
2016_1345_1403,0.55151
2016_1345_1409,0.37573
2016_1345_1421,0.75081
2016_1345_1423,0.29108
2016_1345_1425,0.78003
2016_1345_1428,0.31315
2016_1345_1433,0.44949
2016_1345_1435,0.8212
2016_1345_1437,0.71139
2016_1345_1438,0.6448
2016_1345_1451,0.25279
2016_1345_1452,0.71891
2016_1345_1453,0.87837
2016_1345_1455,0.52104
2016_1345_1458,0.27145
2016_1345_1462,0.20069
2016_1345_1463,0.68861
2016_1355_1371,0.11592
2016_1355_1372,0.07972
2016_1355_1380,0.54227
2016_1355_1386,0.03502
2016_1355_1392,0.33182
2016_1355_1393,0.01676
2016_1355_1396,0.16524
2016_1355_1400,0.03848
2016_1355_1401,0.20852
2016_1355_1403,0.12148
2016_1355_1409,0.06339
2016_1355_1421,0.25307
2016_1355_1423,0.04413
2016_1355_1425,0.28507
2016_1355_1428,0.04877
2016_1355_1433,0.08409
2016_1355_1435,0.34057
2016_1355_1437,0.21702
2016_1355_1438,0.16952
2016_1355_1451,0.03665
2016_1355_1452,0.22336
2016_1355_1453,0.44815
2016_1355_1455,0.109
2016_1355_1458,0.04021
2016_1355_1462,0.02746
2016_1355_1463,0.19915
2016_1371_1372,0.40043
2016_1371_1380,0.90132
2016_1371_1386,0.21862
2016_1371_1392,0.79291
2016_1371_1393,0.11613
2016_1371_1396,0.60415
2016_1371_1400,0.23579
2016_1371_1401,0.6701
2016_1371_1403,0.51601
2016_1371_1409,0.34289
2016_1371_1421,0.72316
2016_1371_1423,0.26253
2016_1371_1425,0.75456
2016_1371_1428,0.2833
2016_1371_1433,0.41449
2016_1371_1435,0.79928
2016_1371_1437,0.68123
2016_1371_1438,0.61148
2016_1371_1451,0.2268
2016_1371_1452,0.68919
2016_1371_1453,0.86228
2016_1371_1455,0.48537
2016_1371_1458,0.24416
2016_1371_1462,0.17877
2016_1371_1463,0.65721
2016_1372_1380,0.93255
2016_1372_1386,0.29752
2016_1372_1392,0.85285
2016_1372_1393,0.1659
2016_1372_1396,0.69791
2016_1372_1400,0.31836
2016_1372_1401,0.75459
2016_1372_1403,0.61742
2016_1372_1409,0.44131
2016_1372_1421,0.79815
2016_1372_1423,0.35017
2016_1372_1425,0.82312
2016_1372_1428,0.37435
2016_1372_1433,0.51727
2016_1372_1435,0.8577
2016_1372_1437,0.76387
2016_1372_1438,0.70435
2016_1372_1451,0.30748
2016_1372_1452,0.77046
2016_1372_1453,0.90456
2016_1372_1455,0.58808
2016_1372_1458,0.3284
2016_1372_1462,0.24785
2016_1372_1463,0.74373
2016_1380_1386,0.03004
2016_1380_1392,0.29764
2016_1380_1393,0.01433
2016_1380_1396,0.14451
2016_1380_1400,0.03302
2016_1380_1401,0.18355
2016_1380_1403,0.10555
2016_1380_1409,0.0546
2016_1380_1421,0.22428
2016_1380_1423,0.03791
2016_1380_1425,0.25388
2016_1380_1428,0.04192
2016_1380_1433,0.07266
2016_1380_1435,0.30591
2016_1380_1437,0.19128
2016_1380_1438,0.14835
2016_1380_1451,0.03144
2016_1380_1452,0.19706
2016_1380_1453,0.40934
2016_1380_1455,0.09452
2016_1380_1458,0.03452
2016_1380_1462,0.02353
2016_1380_1463,0.17506
2016_1386_1392,0.93259
2016_1386_1393,0.32193
2016_1386_1396,0.8465
2016_1386_1400,0.52716
2016_1386_1401,0.88009
2016_1386_1403,0.79392
2016_1386_1409,0.65344
2016_1386_1421,0.9042
2016_1386_1423,0.56261
2016_1386_1425,0.91742
2016_1386_1428,0.58819
2016_1386_1433,0.71894
2016_1386_1435,0.93502
2016_1386_1437,0.88535
2016_1386_1438,0.85045
2016_1386_1451,0.51453
2016_1386_1452,0.88904
2016_1386_1453,0.95767
2016_1386_1455,0.77314
2016_1386_1458,0.53858
2016_1386_1462,0.44027
2016_1386_1463,0.87386
2016_1392_1393,0.03353
2016_1392_1396,0.28723
2016_1392_1400,0.07533
2016_1392_1401,0.3491
2016_1392_1403,0.21967
2016_1392_1409,0.1211
2016_1392_1421,0.40819
2016_1392_1423,0.08592
2016_1392_1425,0.44805
2016_1392_1428,0.09451
2016_1392_1433,0.15748
2016_1392_1435,0.51253
2016_1392_1437,0.36072
2016_1392_1438,0.29357
2016_1392_1451,0.07188
2016_1392_1452,0.36928
2016_1392_1453,0.62311
2016_1392_1455,0.19938
2016_1392_1458,0.07859
2016_1392_1462,0.05435
2016_1392_1463,0.33609
2016_1393_1396,0.92153
2016_1393_1400,0.70362
2016_1393_1401,0.93986
2016_1393_1403,0.89134
2016_1393_1409,0.8006
2016_1393_1421,0.9526
2016_1393_1423,0.73255
2016_1393_1425,0.95944
2016_1393_1428,0.75256
2016_1393_1433,0.84488
2016_1393_1435,0.96839
2016_1393_1437,0.94267
2016_1393_1438,0.92372
2016_1393_1451,0.69296
2016_1393_1452,0.94463
2016_1393_1453,0.97967
2016_1393_1455,0.87889
2016_1393_1458,0.71309
2016_1393_1462,0.62616
2016_1393_1463,0.93652
2016_1396_1400,0.1697
2016_1396_1401,0.57366
2016_1396_1403,0.41391
2016_1396_1409,0.25687
2016_1396_1421,0.63375
2016_1396_1423,0.19081
2016_1396_1425,0.67067
2016_1396_1428,0.20751
2016_1396_1433,0.31923
2016_1396_1435,0.7251
2016_1396_1437,0.58603
2016_1396_1438,0.51041
2016_1396_1451,0.16269
2016_1396_1452,0.59496
2016_1396_1453,0.80574
2016_1396_1455,0.38453
2016_1396_1458,0.17626
2016_1396_1462,0.12603
2016_1396_1463,0.55948
2016_1400_1401,0.86938
2016_1400_1403,0.77745
2016_1400_1409,0.63097
2016_1400_1421,0.89539
2016_1400_1423,0.53841
2016_1400_1425,0.90969
2016_1400_1428,0.5643
2016_1400_1433,0.69875
2016_1400_1435,0.92881
2016_1400_1437,0.87504
2016_1400_1438,0.83758
2016_1400_1451,0.49008
2016_1400_1452,0.87902
2016_1400_1453,0.95352
2016_1400_1455,0.75552
2016_1400_1458,0.5142
2016_1400_1462,0.41632
2016_1400_1463,0.86268
2016_1401_1403,0.34668
2016_1401_1409,0.20617
2016_1401_1421,0.56524
2016_1401_1423,0.15051
2016_1401_1425,0.60476
2016_1401_1428,0.16439
2016_1401_1433,0.26054
2016_1401_1435,0.66464
2016_1401_1437,0.51542
2016_1401_1438,0.43925
2016_1401_1451,0.12739
2016_1401_1452,0.52463
2016_1401_1453,0.75707
2016_1401_1455,0.31946
2016_1401_1458,0.13851
2016_1401_1462,0.09775
2016_1401_1463,0.48829
2016_1403_1409,0.33102
2016_1403_1421,0.7124
2016_1403_1423,0.25237
2016_1403_1425,0.74459
2016_1403_1428,0.27263
2016_1403_1433,0.40165
2016_1403_1435,0.79062
2016_1403_1437,0.66958
2016_1403_1438,0.59878
2016_1403_1451,0.21761
2016_1403_1452,0.6777
2016_1403_1453,0.85585
2016_1403_1455,0.47211
2016_1403_1458,0.23449
2016_1403_1462,0.1711
2016_1403_1463,0.64514
2016_1409_1421,0.83501
2016_1409_1423,0.40817
2016_1409_1425,0.85624
2016_1409_1428,0.43369
2016_1409_1433,0.57832
2016_1409_1435,0.88525
2016_1409_1437,0.80546
2016_1409_1438,0.75304
2016_1409_1451,0.36236
2016_1409_1452,0.81118
2016_1409_1453,0.92384
2016_1409_1455,0.6463
2016_1409_1458,0.38493
2016_1409_1462,0.29664
2016_1409_1463,0.78789
2016_1421_1423,0.12109
2016_1421_1425,0.54334
2016_1421_1428,0.13268
2016_1421_1433,0.21505
2016_1421_1435,0.60647
2016_1421_1437,0.45268
2016_1421_1438,0.37854
2016_1421_1451,0.10195
2016_1421_1452,0.46184
2016_1421_1453,0.70788
2016_1421_1455,0.26741
2016_1421_1458,0.11112
2016_1421_1462,0.0777
2016_1421_1463,0.42595
2016_1423_1425,0.89724
2016_1423_1428,0.52887
2016_1423_1433,0.66782
2016_1423_1435,0.91876
2016_1423_1437,0.85854
2016_1423_1438,0.81717
2016_1423_1451,0.45445
2016_1423_1452,0.86296
2016_1423_1453,0.94676
2016_1423_1455,0.72815
2016_1423_1458,0.47845
2016_1423_1462,0.38204
2016_1423_1463,0.84484
2016_1425_1428,0.11503
2016_1425_1433,0.18883
2016_1425_1435,0.567
2016_1425_1437,0.41271
2016_1425_1438,0.34104
2016_1425_1451,0.08797
2016_1425_1452,0.42169
2016_1425_1453,0.67309
2016_1425_1455,0.23673
2016_1425_1458,0.09602
2016_1425_1462,0.0668
2016_1425_1463,0.38668
2016_1428_1433,0.6442
2016_1428_1435,0.91059
2016_1428_1437,0.84534
2016_1428_1438,0.80101
2016_1428_1451,0.42864
2016_1428_1452,0.85011
2016_1428_1453,0.94123
2016_1428_1455,0.70694
2016_1428_1458,0.45241
2016_1428_1462,0.35764
2016_1428_1463,0.83061
2016_1433_1435,0.85045
2016_1433_1437,0.75321
2016_1433_1438,0.69209
2016_1433_1451,0.29523
2016_1433_1452,0.76001
2016_1433_1453,0.89942
2016_1433_1455,0.57391
2016_1433_1458,0.31569
2016_1433_1462,0.23716
2016_1433_1463,0.73248
2016_1435_1437,0.35173
2016_1435_1438,0.2855
2016_1435_1451,0.06931
2016_1435_1452,0.36019
2016_1435_1453,0.61385
2016_1435_1455,0.19319
2016_1435_1458,0.0758
2016_1435_1462,0.05237
2016_1435_1463,0.3274
2016_1437_1438,0.42678
2016_1437_1451,0.12185
2016_1437_1452,0.51196
2016_1437_1453,0.74761
2016_1437_1455,0.30852
2016_1437_1458,0.13256
2016_1437_1462,0.09337
2016_1437_1463,0.47562
2016_1438_1451,0.15854
2016_1438_1452,0.58752
2016_1438_1453,0.80088
2016_1438_1455,0.37727
2016_1438_1458,0.17184
2016_1438_1462,0.12268
2016_1438_1463,0.55188
2016_1451_1452,0.8843
2016_1451_1453,0.95571
2016_1451_1455,0.76475
2016_1451_1458,0.52682
2016_1451_1462,0.42867
2016_1451_1463,0.86856
2016_1452_1453,0.74057
2016_1452_1455,0.3007
2016_1452_1458,0.12837
2016_1452_1462,0.09029
2016_1452_1463,0.46642
2016_1453_1455,0.13216
2016_1453_1458,0.04957
2016_1453_1462,0.03395
2016_1453_1463,0.23639
2016_1455_1458,0.2572
2016_1455_1462,0.18919
2016_1455_1463,0.67268
2016_1458_1462,0.40522
2016_1458_1463,0.85715
2016_1462_1463,0.89903
2017_1112_1116,0.97591
2017_1112_1124,0.92606
2017_1112_1137,0.95313
2017_1112_1139,0.57805
2017_1112_1153,0.88144
2017_1112_1166,0.55145
2017_1112_1173,0.63412
2017_1112_1181,0.62714
2017_1112_1190,0.86656
2017_1112_1195,0.97802
2017_1112_1196,0.67195
2017_1112_1199,0.92484
2017_1112_1211,0.78277
2017_1112_1233,0.8839
2017_1112_1235,0.89558
2017_1112_1240,0.85339
2017_1112_1242,0.63579
2017_1112_1243,0.94616
2017_1112_1245,0.80446
2017_1112_1246,0.48598
2017_1112_1257,0.69437
2017_1112_1266,0.54877
2017_1112_1268,0.75621
2017_1112_1274,0.96295
2017_1112_1276,0.89183
2017_1112_1277,0.84826
2017_1112_1278,0.86826
2017_1112_1291,0.96126
2017_1112_1292,0.93525
2017_1112_1297,0.95696
2017_1112_1300,0.99339
2017_1112_1305,0.90717
2017_1112_1308,0.81871
2017_1112_1309,0.93427
2017_1112_1314,0.89611
2017_1112_1315,0.97535
2017_1112_1321,0.95121
2017_1112_1323,0.69354
2017_1112_1329,0.80343
2017_1112_1332,0.79344
2017_1112_1343,0.88582
2017_1112_1344,0.86759
2017_1112_1345,0.85314
2017_1112_1348,0.84679
2017_1112_1355,0.98101
2017_1112_1371,0.87014
2017_1112_1374,0.87656
2017_1112_1376,0.94875
2017_1112_1388,0.94605
2017_1112_1407,0.58269
2017_1112_1411,0.89983
2017_1112_1413,0.97268
2017_1112_1417,0.97268
2017_1112_1423,0.70233
2017_1112_1425,0.95322
2017_1112_1433,0.82431
2017_1112_1435,0.96349
2017_1112_1436,0.84052
2017_1112_1437,0.93405
2017_1112_1438,0.91252
2017_1112_1439,0.9567
2017_1112_1448,0.62564
2017_1112_1452,0.93629
2017_1112_1455,0.86209
2017_1112_1457,0.84762
2017_1112_1458,0.68163
2017_1112_1462,0.59063
2017_1116_1124,0.23813
2017_1116_1137,0.33666
2017_1116_1139,0.03306
2017_1116_1153,0.15651
2017_1116_1166,0.02977
2017_1116_1173,0.04146
2017_1116_1181,0.04029
2017_1116_1190,0.13947
2017_1116_1195,0.52614
2017_1116_1196,0.04863
2017_1116_1199,0.23495
2017_1116_1211,0.08251
2017_1116_1233,0.15967
2017_1116_1235,0.17632
2017_1116_1240,0.12684
2017_1116_1242,0.04175
2017_1116_1243,0.30488
2017_1116_1245,0.09311
2017_1116_1246,0.02305
2017_1116_1257,0.05366
2017_1116_1266,0.02946
2017_1116_1268,0.07185
2017_1116_1274,0.39343
2017_1116_1276,0.17064
2017_1116_1277,0.12243
2017_1116_1278,0.14125
2017_1116_1291,0.38243
2017_1116_1292,0.26495
2017_1116_1297,0.35687
2017_1116_1300,0.78945
2017_1116_1305,0.19606
2017_1116_1308,0.10129
2017_1116_1309,0.26184
2017_1116_1314,0.17714
2017_1116_1315,0.49687
2017_1116_1321,0.32729
2017_1116_1323,0.05346
2017_1116_1329,0.09256
2017_1116_1332,0.08748
2017_1116_1343,0.16222
2017_1116_1344,0.14054
2017_1116_1345,0.12663
2017_1116_1348,0.12122
2017_1116_1355,0.56319
2017_1116_1371,0.14327
2017_1116_1374,0.15054
2017_1116_1376,0.31601
2017_1116_1388,0.30443
2017_1116_1407,0.03367
2017_1116_1411,0.18313
2017_1116_1413,0.47052
2017_1116_1417,0.47047
2017_1116_1423,0.05561
2017_1116_1425,0.33711
2017_1116_1433,0.10482
2017_1116_1435,0.39711
2017_1116_1436,0.11624
2017_1116_1437,0.26117
2017_1116_1438,0.20656
2017_1116_1439,0.35542
2017_1116_1448,0.04004
2017_1116_1452,0.26836
2017_1116_1455,0.13496
2017_1116_1457,0.1219
2017_1116_1458,0.05072
2017_1116_1462,0.03476
2017_1124_1137,0.62144
2017_1124_1139,0.09958
2017_1124_1153,0.37506
2017_1124_1166,0.09028
2017_1124_1173,0.12273
2017_1124_1181,0.11954
2017_1124_1190,0.34393
2017_1124_1195,0.7822
2017_1124_1196,0.14189
2017_1124_1199,0.49833
2017_1124_1211,0.22534
2017_1124_1233,0.38063
2017_1124_1235,0.40911
2017_1124_1240,0.31967
2017_1124_1242,0.12351
2017_1124_1243,0.58655
2017_1124_1245,0.2493
2017_1124_1246,0.07091
2017_1124_1257,0.15498
2017_1124_1266,0.0894
2017_1124_1268,0.20025
2017_1124_1274,0.6772
2017_1124_1276,0.39958
2017_1124_1277,0.31094
2017_1124_1278,0.34727
2017_1124_1291,0.667
2017_1124_1292,0.5383
2017_1124_1297,0.64219
2017_1124_1300,0.92383
2017_1124_1305,0.44097
2017_1124_1308,0.26716
2017_1124_1309,0.53431
2017_1124_1314,0.41048
2017_1124_1315,0.76157
2017_1124_1321,0.61145
2017_1124_1323,0.15446
2017_1124_1329,0.24808
2017_1124_1332,0.23669
2017_1124_1343,0.3851
2017_1124_1344,0.34594
2017_1124_1345,0.31924
2017_1124_1348,0.30851
2017_1124_1355,0.80659
2017_1124_1371,0.35103
2017_1124_1374,0.36436
2017_1124_1376,0.59909
2017_1124_1388,0.58602
2017_1124_1407,0.1013
2017_1124_1411,0.42033
2017_1124_1413,0.74188
2017_1124_1417,0.74185
2017_1124_1423,0.15999
2017_1124_1425,0.62191
2017_1124_1433,0.2747
2017_1124_1435,0.68056
2017_1124_1436,0.29846
2017_1124_1437,0.53345
2017_1124_1438,0.45713
2017_1124_1439,0.64074
2017_1124_1448,0.11887
2017_1124_1452,0.54262
2017_1124_1455,0.33538
2017_1124_1457,0.30988
2017_1124_1458,0.14736
2017_1124_1462,0.10432
2017_1137_1139,0.06376
2017_1137_1153,0.26986
2017_1137_1166,0.0576
2017_1137_1173,0.07933
2017_1137_1181,0.07716
2017_1137_1190,0.24405
2017_1137_1195,0.68864
2017_1137_1196,0.09242
2017_1137_1199,0.37955
2017_1137_1211,0.15193
2017_1137_1233,0.27456
2017_1137_1235,0.29893
2017_1137_1240,0.22443
2017_1137_1242,0.07985
2017_1137_1243,0.46629
2017_1137_1245,0.16979
2017_1137_1246,0.04489
2017_1137_1257,0.10149
2017_1137_1266,0.05701
2017_1137_1268,0.1336
2017_1137_1274,0.5637
2017_1137_1276,0.29071
2017_1137_1277,0.21747
2017_1137_1278,0.24679
2017_1137_1291,0.55228
2017_1137_1292,0.41793
2017_1137_1297,0.52501
2017_1137_1300,0.88192
2017_1137_1305,0.32696
2017_1137_1308,0.18334
2017_1137_1309,0.41404
2017_1137_1314,0.30012
2017_1137_1315,0.66297
2017_1137_1321,0.49217
2017_1137_1323,0.10113
2017_1137_1329,0.16888
2017_1137_1332,0.16035
2017_1137_1343,0.27834
2017_1137_1344,0.2457
2017_1137_1345,0.22409
2017_1137_1348,0.21554
2017_1137_1355,0.71975
2017_1137_1371,0.24988
2017_1137_1374,0.26091
2017_1137_1376,0.47924
2017_1137_1388,0.46575
2017_1137_1407,0.06491
2017_1137_1411,0.30871
2017_1137_1413,0.639
2017_1137_1417,0.63896
2017_1137_1423,0.10498
2017_1137_1425,0.50323
2017_1137_1433,0.18914
2017_1137_1435,0.56748
2017_1137_1436,0.20761
2017_1137_1437,0.4132
2017_1137_1438,0.34149
2017_1137_1439,0.52344
2017_1137_1448,0.07671
2017_1137_1452,0.42218
2017_1137_1455,0.23709
2017_1137_1457,0.21663
2017_1137_1458,0.0962
2017_1137_1462,0.06693
2017_1139_1153,0.84583
2017_1139_1166,0.47568
2017_1139_1173,0.56121
2017_1139_1181,0.55381
2017_1139_1190,0.82736
2017_1139_1195,0.97044
2017_1139_1196,0.60184
2017_1139_1199,0.9008
2017_1139_1211,0.72672
2017_1139_1233,0.8489
2017_1139_1235,0.86356
2017_1139_1240,0.81116
2017_1139_1242,0.56298
2017_1139_1243,0.92841
2017_1139_1245,0.75222
2017_1139_1246,0.41096
2017_1139_1257,0.62639
2017_1139_1266,0.47298
2017_1139_1268,0.69596
2017_1139_1274,0.95044
2017_1139_1276,0.85884
2017_1139_1277,0.80489
2017_1139_1278,0.82946
2017_1139_1291,0.94822
2017_1139_1292,0.91422
2017_1139_1297,0.94255
2017_1139_1300,0.99106
2017_1139_1305,0.87822
2017_1139_1308,0.76919
2017_1139_1309,0.91296
2017_1139_1314,0.86423
2017_1139_1315,0.96689
2017_1139_1321,0.93501
2017_1139_1323,0.62547
2017_1139_1329,0.75101
2017_1139_1332,0.73922
2017_1139_1343,0.85131
2017_1139_1344,0.82862
2017_1139_1345,0.81086
2017_1139_1348,0.80309
2017_1139_1355,0.97444
2017_1139_1371,0.83178
2017_1139_1374,0.83975
2017_1139_1376,0.93179
2017_1139_1388,0.92827
2017_1139_1407,0.50748
2017_1139_1411,0.86892
2017_1139_1413,0.96334
2017_1139_1417,0.96333
2017_1139_1423,0.63519
2017_1139_1425,0.93764
2017_1139_1433,0.77591
2017_1139_1435,0.95116
2017_1139_1436,0.79547
2017_1139_1437,0.91268
2017_1139_1438,0.88503
2017_1139_1439,0.94221
2017_1139_1448,0.55223
2017_1139_1452,0.91558
2017_1139_1455,0.82184
2017_1139_1457,0.80411
2017_1139_1458,0.6124
2017_1139_1462,0.51567
2017_1153_1166,0.14323
2017_1153_1173,0.19073
2017_1153_1181,0.18614
2017_1153_1190,0.46895
2017_1153_1195,0.85815
2017_1153_1196,0.21785
2017_1153_1199,0.62593
2017_1153_1211,0.32886
2017_1153_1233,0.50865
2017_1153_1235,0.53839
2017_1153_1240,0.44181
2017_1153_1242,0.19184
2017_1153_1243,0.70499
2017_1153_1245,0.35874
2017_1153_1246,0.11392
2017_1153_1257,0.23603
2017_1153_1266,0.14191
2017_1153_1268,0.29666
2017_1153_1274,0.77944
2017_1153_1276,0.52854
2017_1153_1277,0.43187
2017_1153_1278,0.47263
2017_1153_1291,0.77138
2017_1153_1292,0.66261
2017_1153_1297,0.75145
2017_1153_1300,0.95334
2017_1153_1305,0.57059
2017_1153_1308,0.38046
2017_1153_1309,0.65902
2017_1153_1314,0.53979
2017_1153_1315,0.84328
2017_1153_1321,0.72609
2017_1153_1323,0.23531
2017_1153_1329,0.35723
2017_1153_1332,0.34312
2017_1153_1343,0.51338
2017_1153_1344,0.47117
2017_1153_1345,0.44133
2017_1153_1348,0.42908
2017_1153_1355,0.87539
2017_1153_1371,0.47676
2017_1153_1374,0.49125
2017_1153_1376,0.71569
2017_1153_1388,0.70455
2017_1153_1407,0.15957
2017_1153_1411,0.54985
2017_1153_1413,0.82882
2017_1153_1417,0.82879
2017_1153_1423,0.2429
2017_1153_1425,0.7348
2017_1153_1433,0.3895
2017_1153_1435,0.78208
2017_1153_1436,0.41748
2017_1153_1437,0.65824
2017_1153_1438,0.58651
2017_1153_1439,0.75027
2017_1153_1448,0.18517
2017_1153_1452,0.6665
2017_1153_1455,0.45947
2017_1153_1457,0.43065
2017_1153_1458,0.22549
2017_1153_1462,0.16401
2017_1166_1173,0.58767
2017_1166_1181,0.58038
2017_1166_1190,0.84228
2017_1166_1195,0.97339
2017_1166_1196,0.62748
2017_1166_1199,0.91006
2017_1166_1211,0.74768
2017_1166_1233,0.86227
2017_1166_1235,0.87583
2017_1166_1240,0.82719
2017_1166_1242,0.58941
2017_1166_1243,0.93528
2017_1166_1245,0.77185
2017_1166_1246,0.4374
2017_1166_1257,0.65136
2017_1166_1266,0.50002
2017_1166_1268,0.71837
2017_1166_1274,0.9553
2017_1166_1276,0.87146
2017_1166_1277,0.82133
2017_1166_1278,0.84423
2017_1166_1291,0.95328
2017_1166_1292,0.92234
2017_1166_1297,0.94814
2017_1166_1300,0.99197
2017_1166_1305,0.88933
2017_1166_1308,0.78785
2017_1166_1309,0.92119
2017_1166_1314,0.87644
2017_1166_1315,0.97018
2017_1166_1321,0.94128
2017_1166_1323,0.65047
2017_1166_1329,0.7707
2017_1166_1332,0.75955
2017_1166_1343,0.8645
2017_1166_1344,0.84346
2017_1166_1345,0.82691
2017_1166_1348,0.81965
2017_1166_1355,0.977
2017_1166_1371,0.84639
2017_1166_1374,0.85379
2017_1166_1376,0.93836
2017_1166_1388,0.93515
2017_1166_1407,0.5345
2017_1166_1411,0.88076
2017_1166_1413,0.96697
2017_1166_1417,0.96697
2017_1166_1423,0.65989
2017_1166_1425,0.94368
2017_1166_1433,0.79417
2017_1166_1435,0.95595
2017_1166_1436,0.81252
2017_1166_1437,0.92093
2017_1166_1438,0.89559
2017_1166_1439,0.94783
2017_1166_1448,0.57882
2017_1166_1452,0.92358
2017_1166_1455,0.83715
2017_1166_1457,0.8206
